feature,descriptor,group,importance,dataset,model
kmeans7__mahalanobis,mahalanobis,interaction_statistical,0.8202880858852438,Taxi,Logistic Regression
kmeans7__covariance_trace,covariance_trace,interaction_statistical,0.06756924714863234,Taxi,Logistic Regression
kmeans7__covariance_logdet,covariance_logdet,interaction_statistical,0.09329423147068126,Taxi,Logistic Regression
kmeans7__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.11721639408238636,Taxi,Logistic Regression
kmeans7__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.00910485576606169,Taxi,Logistic Regression
kmeans7__covariance_condition_number,covariance_condition_number,interaction_statistical,0.07060431237157051,Taxi,Logistic Regression
kmeans7__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.06049409253246776,Taxi,Logistic Regression
kmeans7__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.044007537305718214,Taxi,Logistic Regression
kmeans7__total_correlation,total_correlation,interaction_informational,0.14363993848560555,Taxi,Logistic Regression
kmeans7__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.07693181339153135,Taxi,Logistic Regression
kmeans7__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.04494031759855065,Taxi,Logistic Regression
kmeans7__log_count,log_count,base,0.05096686924238813,Taxi,Logistic Regression
kmeans7__density,density,base,0.09075516568144235,Taxi,Logistic Regression
kmeans7__n_beyond_2std,n_beyond_2std,base,0.05758245555091725,Taxi,Logistic Regression
kmeans7__partition_agreement_count,partition_agreement_count,base,0.02779143375863557,Taxi,Logistic Regression
kmeans7__leaf_depth,leaf_depth,base,0.0,Taxi,Logistic Regression
kmeans8__dist_to_mean,dist_to_mean,point_based,0.01629715136116662,Taxi,Logistic Regression
kmeans8__normalized_dist,normalized_dist,point_based,0.08388165278074027,Taxi,Logistic Regression
kmeans8__cosine_dist,cosine_dist,point_based,0.4942412179941107,Taxi,Logistic Regression
kmeans8__dist_to_median,dist_to_median,point_based,0.1341301911444037,Taxi,Logistic Regression
kmeans8__log_likelihood,log_likelihood,point_based,0.13262568900764685,Taxi,Logistic Regression
kmeans8__local_outlier_factor_score,local_outlier_factor_score,point_based,0.4074340129655377,Taxi,Logistic Regression
kmeans8__knn_distance_k,knn_distance_k,point_based,0.2910725100948971,Taxi,Logistic Regression
kmeans8__out_of_range_count,out_of_range_count,point_based,1.031598725687563,Taxi,Logistic Regression
kmeans8__mean_norm,mean_norm,marginal_statistical,0.04816422793969287,Taxi,Logistic Regression
kmeans8__std_norm,std_norm,marginal_statistical,0.1153796983573749,Taxi,Logistic Regression
kmeans8__skew_norm,skew_norm,marginal_statistical,0.19475366339172984,Taxi,Logistic Regression
kmeans8__kurtosis_norm,kurtosis_norm,marginal_statistical,0.014083493649019231,Taxi,Logistic Regression
kmeans8__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.005483930906168536,Taxi,Logistic Regression
kmeans8__iqr_norm,iqr_norm,marginal_statistical,0.03511437071873247,Taxi,Logistic Regression
kmeans8__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.04330055283450302,Taxi,Logistic Regression
kmeans8__cell_entropy,cell_entropy,marginal_informational,0.054618761248647264,Taxi,Logistic Regression
kmeans8__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.054618761248647264,Taxi,Logistic Regression
kmeans8__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.033795724580493645,Taxi,Logistic Regression
kmeans8__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.18468796560264503,Taxi,Logistic Regression
kmeans8__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.12352391924525187,Taxi,Logistic Regression
kmeans8__mahalanobis,mahalanobis,interaction_statistical,0.41536319318928033,Taxi,Logistic Regression
kmeans8__covariance_trace,covariance_trace,interaction_statistical,0.1007604687792366,Taxi,Logistic Regression
kmeans8__covariance_logdet,covariance_logdet,interaction_statistical,7.997118096014438e-05,Taxi,Logistic Regression
kmeans8__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.043664356948829856,Taxi,Logistic Regression
kmeans8__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.16213277395110914,Taxi,Logistic Regression
kmeans8__covariance_condition_number,covariance_condition_number,interaction_statistical,0.07060431239462456,Taxi,Logistic Regression
kmeans8__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.09363452099829019,Taxi,Logistic Regression
kmeans8__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.2174800200595224,Taxi,Logistic Regression
kmeans8__total_correlation,total_correlation,interaction_informational,0.015162388343478238,Taxi,Logistic Regression
kmeans8__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.14411995203748412,Taxi,Logistic Regression
kmeans8__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.08557243833075216,Taxi,Logistic Regression
kmeans8__log_count,log_count,base,0.015334920509717109,Taxi,Logistic Regression
kmeans8__density,density,base,0.03166707513352409,Taxi,Logistic Regression
kmeans8__n_beyond_2std,n_beyond_2std,base,0.19556925789820764,Taxi,Logistic Regression
kmeans8__partition_agreement_count,partition_agreement_count,base,0.02779143375863557,Taxi,Logistic Regression
kmeans8__leaf_depth,leaf_depth,base,0.0,Taxi,Logistic Regression
tree9__dist_to_mean,dist_to_mean,point_based,0.20076219139911908,Taxi,Logistic Regression
tree9__normalized_dist,normalized_dist,point_based,0.394040816200694,Taxi,Logistic Regression
tree9__cosine_dist,cosine_dist,point_based,0.23793043834909505,Taxi,Logistic Regression
tree9__dist_to_median,dist_to_median,point_based,0.5916195250724352,Taxi,Logistic Regression
tree9__log_likelihood,log_likelihood,point_based,0.22054879258157054,Taxi,Logistic Regression
tree9__local_outlier_factor_score,local_outlier_factor_score,point_based,0.37331420316585023,Taxi,Logistic Regression
tree9__knn_distance_k,knn_distance_k,point_based,0.94868585989523,Taxi,Logistic Regression
tree9__out_of_range_count,out_of_range_count,point_based,0.47860583984806526,Taxi,Logistic Regression
tree9__mean_norm,mean_norm,marginal_statistical,0.06061152102629867,Taxi,Logistic Regression
tree9__std_norm,std_norm,marginal_statistical,0.04855311536715998,Taxi,Logistic Regression
tree9__skew_norm,skew_norm,marginal_statistical,0.06491362692170488,Taxi,Logistic Regression
tree9__kurtosis_norm,kurtosis_norm,marginal_statistical,0.04547581232325928,Taxi,Logistic Regression
tree9__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.03380885276768997,Taxi,Logistic Regression
tree9__iqr_norm,iqr_norm,marginal_statistical,0.016218720076151702,Taxi,Logistic Regression
tree9__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.06612036435199288,Taxi,Logistic Regression
tree9__cell_entropy,cell_entropy,marginal_informational,0.014898162043729304,Taxi,Logistic Regression
tree9__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.014898162043729304,Taxi,Logistic Regression
tree9__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.0015825906969991273,Taxi,Logistic Regression
tree9__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.010876554569719418,Taxi,Logistic Regression
tree9__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.08602900680740064,Taxi,Logistic Regression
tree9__mahalanobis,mahalanobis,interaction_statistical,0.14898440387442738,Taxi,Logistic Regression
tree9__covariance_trace,covariance_trace,interaction_statistical,0.04711024770411984,Taxi,Logistic Regression
tree9__covariance_logdet,covariance_logdet,interaction_statistical,0.0536814883912767,Taxi,Logistic Regression
tree9__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.03815883093348888,Taxi,Logistic Regression
tree9__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.07459958594990473,Taxi,Logistic Regression
tree9__covariance_condition_number,covariance_condition_number,interaction_statistical,0.043236233390524244,Taxi,Logistic Regression
tree9__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.036295662074473024,Taxi,Logistic Regression
tree9__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.0030708618977298235,Taxi,Logistic Regression
tree9__total_correlation,total_correlation,interaction_informational,0.006673670768152753,Taxi,Logistic Regression
tree9__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.08548579462796435,Taxi,Logistic Regression
tree9__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.031193563298682208,Taxi,Logistic Regression
tree9__log_count,log_count,base,0.06719615022836278,Taxi,Logistic Regression
tree9__density,density,base,0.06472941532121002,Taxi,Logistic Regression
tree9__n_beyond_2std,n_beyond_2std,base,0.3623698752728458,Taxi,Logistic Regression
tree9__partition_agreement_count,partition_agreement_count,base,0.02779143375863557,Taxi,Logistic Regression
tree9__leaf_depth,leaf_depth,base,0.07835220951631768,Taxi,Logistic Regression
tree10__dist_to_mean,dist_to_mean,point_based,0.04956767855198617,Taxi,Logistic Regression
tree10__normalized_dist,normalized_dist,point_based,0.07949201909427876,Taxi,Logistic Regression
tree10__cosine_dist,cosine_dist,point_based,0.06245758633928814,Taxi,Logistic Regression
tree10__dist_to_median,dist_to_median,point_based,0.02265695386464243,Taxi,Logistic Regression
tree10__log_likelihood,log_likelihood,point_based,0.12218816269043371,Taxi,Logistic Regression
tree10__local_outlier_factor_score,local_outlier_factor_score,point_based,0.34434331829364456,Taxi,Logistic Regression
tree10__knn_distance_k,knn_distance_k,point_based,0.2586722136383082,Taxi,Logistic Regression
tree10__out_of_range_count,out_of_range_count,point_based,3.7535852210536675,Taxi,Logistic Regression
tree10__mean_norm,mean_norm,marginal_statistical,0.18482132604542073,Taxi,Logistic Regression
tree10__std_norm,std_norm,marginal_statistical,0.12957247715113515,Taxi,Logistic Regression
tree10__skew_norm,skew_norm,marginal_statistical,0.23134007017202138,Taxi,Logistic Regression
tree10__kurtosis_norm,kurtosis_norm,marginal_statistical,0.09385227357290843,Taxi,Logistic Regression
tree10__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.1552971634790723,Taxi,Logistic Regression
tree10__iqr_norm,iqr_norm,marginal_statistical,0.06642450101116124,Taxi,Logistic Regression
tree10__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.18795718597726163,Taxi,Logistic Regression
tree10__cell_entropy,cell_entropy,marginal_informational,0.08334937923556819,Taxi,Logistic Regression
tree10__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.08334937923556819,Taxi,Logistic Regression
tree10__marginal_entropy_std,marginal_entropy_std,marginal_informational,0.08232708690852486,Taxi,Logistic Regression
tree10__marginal_kl_to_reference_mean,marginal_kl_to_reference_mean,marginal_informational,0.1465330703898836,Taxi,Logistic Regression
tree10__quantile_surprisal_mean,quantile_surprisal_mean,marginal_informational,0.1442826903992267,Taxi,Logistic Regression
tree10__mahalanobis,mahalanobis,interaction_statistical,0.4450901066724823,Taxi,Logistic Regression
tree10__covariance_trace,covariance_trace,interaction_statistical,0.12747726901693707,Taxi,Logistic Regression
tree10__covariance_logdet,covariance_logdet,interaction_statistical,0.18859052337196136,Taxi,Logistic Regression
tree10__mean_abs_correlation,mean_abs_correlation,interaction_statistical,0.07689167977472798,Taxi,Logistic Regression
tree10__pairwise_spearman_corr_mean_abs,pairwise_spearman_corr_mean_abs,interaction_statistical,0.10001991679754582,Taxi,Logistic Regression
tree10__covariance_condition_number,covariance_condition_number,interaction_statistical,0.2331338517525636,Taxi,Logistic Regression
tree10__pairwise_mutual_info_mean,pairwise_mutual_info_mean,interaction_informational,0.022894883735067696,Taxi,Logistic Regression
tree10__pairwise_mutual_info_max,pairwise_mutual_info_max,interaction_informational,0.20537198049108588,Taxi,Logistic Regression
tree10__total_correlation,total_correlation,interaction_informational,0.060548659706942495,Taxi,Logistic Regression
tree10__joint_entropy_pairwise_mean,joint_entropy_pairwise_mean,interaction_informational,0.1399721372721784,Taxi,Logistic Regression
tree10__pairwise_js_divergence_mean,pairwise_js_divergence_mean,interaction_informational,0.018910396768058092,Taxi,Logistic Regression
tree10__log_count,log_count,base,0.08981114835971982,Taxi,Logistic Regression
tree10__density,density,base,0.13649352664155864,Taxi,Logistic Regression
tree10__n_beyond_2std,n_beyond_2std,base,0.43833461173656546,Taxi,Logistic Regression
tree10__partition_agreement_count,partition_agreement_count,base,0.02779143375863557,Taxi,Logistic Regression
tree10__leaf_depth,leaf_depth,base,0.09240960145019483,Taxi,Logistic Regression
tree11__dist_to_mean,dist_to_mean,point_based,0.23827485720248628,Taxi,Logistic Regression
tree11__normalized_dist,normalized_dist,point_based,0.20129524700131457,Taxi,Logistic Regression
tree11__cosine_dist,cosine_dist,point_based,0.24467469276046405,Taxi,Logistic Regression
tree11__dist_to_median,dist_to_median,point_based,0.3203527830870089,Taxi,Logistic Regression
tree11__log_likelihood,log_likelihood,point_based,0.0046667737402210285,Taxi,Logistic Regression
tree11__local_outlier_factor_score,local_outlier_factor_score,point_based,0.013738022370740241,Taxi,Logistic Regression
tree11__knn_distance_k,knn_distance_k,point_based,0.152344775480252,Taxi,Logistic Regression
tree11__out_of_range_count,out_of_range_count,point_based,1.055130977133914,Taxi,Logistic Regression
tree11__mean_norm,mean_norm,marginal_statistical,0.12207731893591195,Taxi,Logistic Regression
tree11__std_norm,std_norm,marginal_statistical,0.1401571518057533,Taxi,Logistic Regression
tree11__skew_norm,skew_norm,marginal_statistical,0.09574934655766196,Taxi,Logistic Regression
tree11__kurtosis_norm,kurtosis_norm,marginal_statistical,0.01050393914061552,Taxi,Logistic Regression
tree11__median_abs_deviation_norm,median_abs_deviation_norm,marginal_statistical,0.04015143121296771,Taxi,Logistic Regression
tree11__iqr_norm,iqr_norm,marginal_statistical,0.029872489076074232,Taxi,Logistic Regression
tree11__trimmed_mean_norm,trimmed_mean_norm,marginal_statistical,0.12168156152279272,Taxi,Logistic Regression
tree11__cell_entropy,cell_entropy,marginal_informational,0.03526021840446083,Taxi,Logistic Regression
tree11__marginal_entropy_mean,marginal_entropy_mean,marginal_informational,0.03526021840446083,Taxi,Logistic Regression
